,Anch_sim_1,Anch_sim_2,Anch_sim_3
0,0.17843734,0.37406978,0.57181805
1,0.34066805,0.23492499,0.51817274
2,0.39372194,0.4324187,0.52351815
3,0.43070894,0.27518362,0.25024393
4,0.33834392,0.36785197,0.7583743
5,0.38633087,0.2939318,0.44870242
6,0.3401145,0.24681312,0.4662517
7,0.22957483,0.31596726,0.26342225
8,0.5053938,0.41816148,0.4104868
9,0.2862847,0.37984082,0.4398685
10,0.26067567,0.4077096,0.35005733
11,0.3025043,0.17150283,0.2709031
12,0.529703,0.63011974,0.3878199
13,0.6340126,0.6084903,0.36919835
14,0.6845158,0.31601155,0.6367282
15,0.60933346,0.61928654,0.28219673
16,0.23122928,0.5682859,0.3891641
17,0.10085891,0.5111609,0.2521231
18,0.61447936,0.3509808,0.15329398
19,0.35316655,0.30812898,0.24279736
20,0.36592424,0.65706897,0.35062185
21,0.1967524,0.25837892,0.40421188
22,0.21648067,0.5177962,0.19618154
23,0.11588574,0.28672662,0.3317332
24,0.2165869,0.05779974,0.24647568
25,0.17646287,0.10183689,0.4819489
26,0.21417353,0.21923365,0.23861602
27,0.48385996,0.29344767,0.14758112
28,0.27089676,0.7486854,0.48374304
29,0.23459634,0.22734535,0.11567486
30,0.23469613,0.1720141,0.22686039
31,0.2520984,0.21389666,0.29190812
32,0.2294791,0.44791338,0.17559336
33,0.24273476,0.17952259,0.2252459
34,0.22598892,0.2606764,0.16732264
35,0.2795893,0.16681631,0.16444154
36,0.29152164,0.12916932,0.28818208
37,0.22075556,0.18745111,0.28361642
38,0.18359882,0.2275765,0.28257167
39,0.1439597,0.22260185,0.2976131
40,0.31354886,0.253772,0.30651632
41,0.31679094,0.27704144,0.22758774
42,0.34226987,0.24554968,0.3295684
43,0.31880304,0.23095596,0.20670038
44,0.24665835,0.19053188,0.26826245
45,0.25460264,0.16497995,0.25460264
46,0.17610423,0.24692385,0.22526635
47,0.16582625,0.1805353,0.25812975
48,0.23963252,0.2048932,0.19728816
49,0.22310038,0.25973016,0.1844804
50,0.2126503,0.30076587,0.15004545
51,0.24694568,0.18218288,0.25856268
52,0.23295358,0.3173538,0.19572856
53,0.221265,0.17518264,0.25340053
54,0.13226746,0.15387532,0.23425461
55,0.19233714,0.20602746,0.3244167
56,0.163898,0.2920859,0.18034631
57,0.3661162,0.30320916,0.26451084
58,0.2813897,0.16556387,0.17313917
59,0.24733742,0.20718707,0.17424847
60,0.19965099,0.2080816,0.22962172
61,0.24802,0.26144883,0.24721935
62,0.2416453,0.1945028,0.19039531
63,0.18518725,0.22466475,0.22562118
64,0.28451958,0.2824091,0.241346
65,0.40417847,0.18064575,0.24402896
66,0.4799564,0.23349027,0.38942146
67,0.24777348,0.24176566,0.16702569
68,0.22747824,0.27115718,0.2522121
69,0.28540772,0.24050863,0.29691967
70,0.23777844,0.35123578,0.24377914
71,0.26148403,0.25592932,0.2267899
72,0.17344722,0.27787697,0.2839757
73,0.26690993,0.34445205,0.2618583
74,0.27732038,0.28453383,0.274372
75,0.34482253,0.27869228,0.19903277
76,0.27922264,0.25667807,0.27671397
77,0.22833982,0.270557,0.31800404
78,0.26180488,0.29263058,0.25323328
79,0.3090377,0.34074917,0.26742086
80,0.288516,0.3035029,0.37690246
81,0.27119184,0.3556532,0.3278777
82,0.3099291,0.36182335,0.3099291
83,0.3217418,0.29489526,0.27938813
84,0.3179419,0.37314662,0.43243566
85,0.3425065,0.38589582,0.24906918
86,0.3705762,0.30881745,0.4632845
87,0.35987756,0.32852462,0.36220676
88,0.435225,0.41800356,0.33365646
89,0.3142642,0.32770637,0.4560059
90,0.3339246,0.26820552,0.3806685
91,0.53096837,0.41846335,0.57849747
92,0.40399155,0.3073147,0.38116026
93,0.36158943,0.5329636,0.45666516
94,0.34320205,0.46560383,0.5227426
95,0.35545295,0.47914624,0.59131616
96,0.5619942,0.44782823,0.60856026
97,0.4062695,0.461038,0.5268717
98,0.42799854,0.54823357,0.5567959
99,0.56934506,0.52287716,0.6345768
100,0.48538616,0.5540303,0.652999
101,0.54136544,0.46402273,0.53229797
102,0.5341613,0.6752228,0.37698203
103,0.4756625,0.4756625,0.69369745
104,0.6105391,0.5843529,0.6000662
105,0.7347792,0.5854667,0.612207
106,0.62373286,0.6529164,0.4663534
107,0.56353325,0.56812334,0.64615935
108,0.73084587,0.4031529,0.7001221
109,0.6337665,0.7361682,0.711892
110,0.6820453,0.7310484,0.7651211
111,0.5899186,0.58785915,0.7446197
112,0.5742735,0.65715295,0.66207933
113,0.8188527,0.7518472,0.75076413
114,0.57268304,0.66441274,0.64470166
115,0.71491545,0.6585627,0.58026075
116,0.64058524,0.56941146,0.77048016
117,0.7298423,0.6772531,0.7820475
118,0.76328206,0.8334111,0.80298805
119,0.85102534,0.7379373,0.54452944
120,0.8362012,0.78267545,0.76516736
121,0.7631273,0.6957396,0.7817357
122,0.7329115,0.7158354,0.77814895
123,0.74830997,0.77361804,0.7518569
124,0.669579,0.77343947,0.7684334
125,0.79425204,0.76109344,0.7684333
126,0.79175323,0.7124846,0.76155007
127,0.6494975,0.70502627,0.7872459
128,0.6973129,0.7746963,0.8304882
129,0.86006653,0.7583847,0.8814689
130,0.7845445,0.70563626,0.810757
131,0.6637194,0.701761,0.83091486
132,0.8178392,0.69417715,0.8200573
133,0.7678976,0.7463637,0.7573455
134,0.8103314,0.7777511,0.78727734
135,0.75630593,0.7404174,0.7009942
136,0.8312519,0.80501527,0.7608843
137,0.7182684,0.81605595,0.7899934
138,0.80598134,0.7404143,0.8054722
139,0.7026645,0.7027283,0.80833423
140,0.7942817,0.79898304,0.7835194
141,0.7722236,0.79298985,0.7542407
142,0.789635,0.7820927,0.73420733
143,0.7220589,0.7718642,0.7581888
144,0.7846694,0.80584484,0.75670886
145,0.8214732,0.839131,0.8004918
146,0.8057977,0.69578135,0.80750525
147,0.78965193,0.76164854,0.7746314
148,0.81467164,0.76960826,0.7384592
149,0.8179126,0.7577194,0.8179126
150,0.69048977,0.8207612,0.74738234
151,0.7809575,0.8194402,0.7970318
152,0.781187,0.856157,0.7912151
153,0.8042072,0.79407597,0.7546881
154,0.7905434,0.69911486,0.69911486
155,0.7611011,0.81629604,0.7842793
156,0.7121068,0.8509635,0.7701959
157,0.75259864,0.8345358,0.7800354
158,0.7091465,0.76566476,0.8068631
159,0.81165653,0.7862688,0.7812965
160,0.8268134,0.7919307,0.72178096
161,0.82401526,0.77696836,0.7923022
162,0.881266,0.71206546,0.82278925
163,0.8118766,0.81510544,0.77363396
164,0.8544141,0.80120033,0.8206393
165,0.8147478,0.79598707,0.7950254
166,0.79287523,0.82116526,0.8277063
167,0.840819,0.7974003,0.8049776
168,0.8151077,0.80648154,0.79165155
169,0.8363324,0.7823021,0.68591374
170,0.8071773,0.80623466,0.89597124
171,0.87510985,0.8185707,0.81492496
172,0.76813316,0.8901955,0.9160148
173,0.8167277,0.8305946,0.8194936
174,0.8203469,0.9516684,0.9175188
175,0.82830757,0.85983455,0.9005209
176,0.8163806,0.82960266,0.79149085
177,0.9023251,0.81039566,0.8989666
178,0.65678996,0.8028341,0.8301348
179,0.8770472,0.81469554,0.88826126
180,0.9039498,0.8548154,0.91108257
181,0.95059687,0.8992265,0.78750753
182,0.810804,0.79929835,0.84367454
183,0.9311402,0.9673533,0.9092272
184,0.92139274,0.7923703,0.80853647
185,0.9261675,0.98750776,0.9457219
186,0.8575871,0.94613373,0.79436207
187,0.85570914,0.83344483,0.9895521
188,0.9073854,0.8354734,0.88408077
189,0.99511343,0.96425027,0.8758266
190,0.91294,0.80956274,0.8578292
191,0.8827801,0.9267701,0.9713705
192,0.92630696,0.8346321,0.88065547
193,0.83952445,0.9033338,0.87590694
194,0.9163224,0.9943886,0.9620219
195,0.88170683,0.89017266,0.99198353
196,0.80718625,0.94157463,0.88955146
197,0.96713537,0.8194305,0.9090091
198,0.9352592,0.9668885,0.9726694
199,0.81082153,0.9704109,0.9164878
200,0.9750357,0.97528213,0.88250744
201,0.95353377,0.7678167,0.84490174
202,0.9496675,0.89998394,0.94865125
203,0.9273719,0.9561812,0.9639272
204,0.99324125,0.82089305,0.8513059
205,0.9259689,0.9609758,0.9710717
206,0.9645134,0.9779419,0.9088355
207,0.98952115,0.99405766,0.9974009
208,0.9754764,0.98252624,0.8732975
209,0.97306013,0.94047654,0.97604406
210,0.9742687,0.9661394,0.9931113
211,0.9804868,0.9876784,0.9222567
212,0.98403263,0.97735524,0.98844147
213,0.99507535,0.9836529,0.97618884
214,0.9654352,0.997389,0.9941071
215,0.97924304,0.9205844,0.98684305
216,0.9930804,0.92161804,0.99428594
217,0.9735191,0.97235,0.9700719
218,0.9935194,0.9897662,0.9796631
219,0.9175103,0.99404633,0.99359965
220,0.96089685,0.9543964,0.872449
221,0.9938364,0.9964613,0.9874993
222,0.99690413,0.9960221,0.9918667
223,0.99743867,0.947791,0.9391776
224,0.9883225,0.99011725,0.9389117
225,0.9977782,0.9798448,0.82481503
226,0.9933944,0.9956427,0.9928493
227,0.97094506,0.98877305,0.9844869
228,0.98538077,0.9912657,0.99143934
229,0.96817577,0.9866883,0.99110746
230,0.9870344,0.98025906,0.9944918
231,0.95704216,0.99594575,0.9933436
232,0.98093045,0.97476953,0.9946657
233,0.9971691,0.9765801,0.9688241
234,0.994406,0.983885,0.9140558
235,0.9984362,0.9973015,0.94086605
236,0.9950404,0.93348116,0.9603256
237,0.9858734,0.9778423,0.9975071
238,0.9862007,0.99190104,0.98009384
239,0.9820563,0.985322,0.9895187
240,0.9921232,0.9897811,0.9842662
241,0.9882244,0.97537553,0.98530877
242,0.98975235,0.99161655,0.98871595
243,0.9872739,0.9852071,0.99666643
244,0.9763419,0.98804593,0.97203636
245,0.98620564,0.9833201,0.9909988
246,0.97256804,0.9929286,0.9782473
247,0.9907203,0.9784161,0.9914147
248,0.9901398,0.9812462,0.99249667
249,0.99053496,0.99176645,0.99388057
250,0.9671573,0.99218464,0.9415754
251,0.963506,0.95915055,0.97011864
252,0.9798417,0.9585524,0.9938188
253,0.9928923,0.9902392,0.9860479
254,0.96101415,0.95422226,0.969774
255,0.96066463,0.96251345,0.97890425
256,0.9758246,0.9709925,0.99471384
257,0.988465,0.97931075,0.98757386
258,0.9915321,0.99665844,0.9826542
259,0.933236,0.95994693,0.98112965
260,0.96049947,0.9920365,0.9760067
261,0.9712183,0.98183876,0.9678416
262,0.9743931,0.9860032,0.9981606
263,0.9880185,0.9799418,0.97664493
264,0.9802595,0.96966535,0.99579227
265,0.9737453,0.9915456,0.98627126
266,0.9908635,0.971695,0.98023987
267,0.98111945,0.9876761,0.9775993
268,0.96060693,0.9512969,0.96780545
269,0.9864743,0.97687656,0.9803719
270,0.97355986,0.98758966,0.9740377
271,0.97325194,0.97366714,0.97724855
272,0.9863339,0.95814687,0.956251
273,0.9667501,0.9781411,0.9907333
274,0.9614639,0.9480239,0.9614639
275,0.94902015,0.98134726,0.98161167
276,0.95821035,0.9801445,0.9508109
277,0.9532748,0.9795845,0.9663294
278,0.96441853,0.96764857,0.99369043
279,0.9493585,0.9810487,0.9419237
280,0.9949209,0.9613918,0.97894144
281,0.9635823,0.9635823,0.9864572
282,0.9701478,0.95570564,0.9650529
283,0.99243665,0.9654317,0.96005464
284,0.9608419,0.94896495,0.9374589
285,0.9568058,0.9715985,0.972571
286,0.9385811,0.97001004,0.98239493
287,0.9534537,0.94785535,0.9723431
288,0.9498125,0.95733917,0.97239685
289,0.9825827,0.9593772,0.9700706
290,0.9518199,0.9728974,0.94938433
291,0.96870726,0.97632873,0.9648069
292,0.96897066,0.99007547,0.9943574
293,0.96415347,0.9619674,0.979094
294,0.97852045,0.98171014,0.9611562
295,0.9491205,0.98691756,0.95826983
296,0.9780085,0.97272635,0.98323137
297,0.9615131,0.9877781,0.939196
298,0.9673349,0.96394217,0.9644852
299,0.9920906,0.99415445,0.9653064
300,0.96438634,0.9266807,0.9852247
301,0.9961951,0.96756476,0.9273639
302,0.94773287,0.9379594,0.9920296
303,0.95151937,0.9672628,0.99261904
304,0.98325217,0.98780805,0.9873917
305,0.95808184,0.9434713,0.95783556
306,0.9670731,0.97336566,0.9795587
307,0.9789605,0.9814372,0.9933216
308,0.9905922,0.96597844,0.967467
309,0.97588164,0.97378665,0.9645209
310,0.9561247,0.98325205,0.9964397
311,0.99528515,0.8935111,0.98502994
312,0.925516,0.9646863,0.9894622
313,0.9570689,0.968248,0.95255446
314,0.9591715,0.96016604,0.97359294
315,0.97290236,0.927752,0.98780775
316,0.9832389,0.9632238,0.96799695
317,0.9623895,0.9808007,0.9892895
318,0.84580636,0.9540055,0.97282296
319,0.95167875,0.99351454,0.9390015
320,0.9849634,0.9941006,0.9898628
321,0.97644824,0.9575972,0.9538034
322,0.98858064,0.96740544,0.92875946
323,0.95109534,0.99780625,0.9433643
324,0.9799269,0.950836,0.9505756
325,0.9780307,0.95878947,0.96357566
326,0.9616673,0.9545872,0.9796505
327,0.9789287,0.97623503,0.9828417
328,0.98948187,0.99180377,0.9880504
329,0.98765093,0.9153039,0.9570814
330,0.9691073,0.9024714,0.9823678
331,0.9709115,0.98392797,0.971218
332,0.85696036,0.9863282,0.9704462
333,0.98811173,0.9228761,0.97702086
334,0.96522444,0.8818117,0.9667019
335,0.960788,0.9858049,0.9678298
336,0.8890268,0.96877843,0.97886425
337,0.9696381,0.9599927,0.9693293
338,0.9827492,0.9773733,0.9747202
