,Anch_sim_1,Anch_sim_2,Anch_sim_3
0,0.3153103,0.1411624,0.56544113
1,0.4264384,0.3533823,0.50613767
2,0.3103445,0.39898378,0.7159203
3,0.20486997,0.30314285,0.213697
4,0.32497266,0.20084718,0.5732467
5,0.36055234,0.20715493,0.61079395
6,0.28599238,0.1635995,0.61284745
7,0.25976995,0.12501337,0.14281881
8,0.44680953,0.5683412,0.45105007
9,0.36025077,0.35639098,0.22928913
10,0.16535081,0.5516542,0.34097672
11,0.16786887,0.2791341,0.1417573
12,0.57671404,0.51782155,0.33919528
13,0.49590817,0.47995368,0.17939799
14,0.5637392,0.3055112,0.6040044
15,0.4409547,0.77197367,0.19909501
16,0.067339726,0.41765487,0.45220247
17,0.14534822,0.5771125,0.19847456
18,0.4689402,0.35338962,0.15794653
19,0.29766467,0.13603361,0.12737092
20,0.26965508,0.6839186,0.2439642
21,0.25188294,0.25824448,0.30041668
22,0.23113321,0.65524554,0.1499305
23,0.15861914,0.27570605,0.34847614
24,0.20493028,0.123136535,0.3300179
25,0.15445991,0.066120744,0.2944493
26,0.18960163,0.1728125,0.36457112
27,0.4444444,0.31229636,0.04657635
28,0.4163332,0.52942544,0.61372757
29,0.14732808,0.25606796,0.17955817
30,0.30257744,0.097560965,0.3013082
31,0.22491024,0.16733357,0.22394918
32,0.07471837,0.49776223,0.20663986
33,0.3447204,0.27304667,0.3640402
34,0.29624033,0.34624022,0.19643316
35,0.4403159,0.21114919,0.23086163
36,0.32169527,0.18024838,0.3869224
37,0.36341408,0.15120915,0.4591452
38,0.32701,0.3705158,0.3861148
39,0.23697466,0.3062793,0.4239361
40,0.49846593,0.39016855,0.37984812
41,0.44154477,0.37558764,0.35503352
42,0.41545814,0.32584086,0.5092028
43,0.3647744,0.3187314,0.32294554
44,0.3930416,0.25394616,0.4071705
45,0.3225665,0.21834677,0.3225665
46,0.32508484,0.38391724,0.41920274
47,0.28978756,0.3212877,0.3359999
48,0.35160288,0.34223896,0.28233337
49,0.35961905,0.42643586,0.32895634
50,0.3614834,0.4987766,0.26730475
51,0.4118335,0.2950068,0.42925125
52,0.35294476,0.50973165,0.32583746
53,0.37524313,0.27991986,0.43134516
54,0.20772944,0.23739715,0.3940481
55,0.30166888,0.33328176,0.5137578
56,0.3093177,0.469717,0.29165334
57,0.5420457,0.49401417,0.45143622
58,0.4529722,0.26636213,0.30624554
59,0.45685342,0.38357216,0.2979222
60,0.38867328,0.3350415,0.3786779
61,0.4116117,0.43047595,0.4075967
62,0.41303274,0.35848817,0.3479222
63,0.29304844,0.36072308,0.39741254
64,0.49267992,0.45903048,0.40039706
65,0.5933766,0.31474817,0.41933137
66,0.664997,0.41679305,0.5879814
67,0.4098878,0.41805413,0.28304514
68,0.4054078,0.46022347,0.42463693
69,0.47658178,0.3970262,0.4826959
70,0.42366904,0.54464155,0.41403452
71,0.44024616,0.44593617,0.395527
72,0.29723808,0.45554495,0.4711627
73,0.4475189,0.5227924,0.44233036
74,0.45642552,0.46730167,0.45944634
75,0.5444539,0.4504984,0.35868007
76,0.44214815,0.45337763,0.45697007
77,0.37131837,0.45406556,0.5016389
78,0.43362945,0.4963871,0.43633527
79,0.49759847,0.5286276,0.4376093
80,0.47306126,0.49982864,0.5800921
81,0.45532528,0.558623,0.5340203
82,0.5057073,0.54628235,0.5057073
83,0.5175194,0.4869735,0.4540544
84,0.5087078,0.5599745,0.6355755
85,0.54382116,0.58507437,0.41399312
86,0.5608652,0.50136155,0.646634
87,0.56956017,0.53322846,0.55041325
88,0.6304502,0.6136865,0.5320959
89,0.5141921,0.52399087,0.6574337
90,0.52435064,0.45472416,0.5837395
91,0.7156946,0.61787486,0.8040928
92,0.59303725,0.50076693,0.581564
93,0.55884427,0.74775547,0.64124775
94,0.5323929,0.67173016,0.73775303
95,0.5536683,0.6891936,0.7803748
96,0.75381786,0.6575183,0.8110677
97,0.5951177,0.66654253,0.7507082
98,0.6185983,0.7641313,0.74991924
99,0.80113155,0.71359813,0.831158
