,Anch_sim_1,Anch_sim_2,Anch_sim_3
0,0.11958985,0.1711245,0.45428735
1,0.21286103,0.1789297,0.40164614
2,0.24234489,0.27064505,0.49894089
3,0.1745392,0.17076358,0.0818878
4,0.21429868,0.1328926,0.5921875
5,0.22090332,0.15218548,0.38391298
6,0.16076955,0.12464606,0.39499477
7,0.15480155,0.09793082,0.10377324
8,0.3231327,0.36169896,0.32667002
9,0.19173904,0.2715454,0.21191318
10,0.12285903,0.32658124,0.21829529
11,0.11057468,0.09574032,0.089437835
12,0.4829238,0.46647722,0.26949522
13,0.485418,0.4391899,0.14490898
14,0.52523667,0.18981786,0.57185715
15,0.42717066,0.6022916,0.09834282
16,0.055510074,0.3965265,0.35079452
17,0.005356242,0.45491698,0.13373911
18,0.45952177,0.19496119,0.044159196
19,0.23500882,0.0747103,0.09333435
20,0.18802588,0.6392935,0.1242062
21,0.093864515,0.14995077,0.28399324
22,0.09227121,0.5394744,0.02774146
23,0.03854823,0.16119966,0.2395889
24,0.12906705,-0.028025866,0.1323136
25,0.0076998733,-0.017058983,0.25434345
26,0.07938887,0.06661666,0.17692006
27,0.3077941,0.20626302,0.007055025
28,0.20807871,0.5442595,0.4307303
29,0.027802845,0.10428634,0.029494885
30,0.16158561,0.03079411,0.112444535
31,0.12309685,0.03795304,0.11783313
32,0.05452645,0.32718262,0.049093954
33,0.1221519,0.10577603,0.1890711
34,0.1451369,0.20201823,0.077140205
35,0.21014242,0.10836757,0.105803244
36,0.14617789,0.032762945,0.21209589
37,0.16357908,0.11248341,0.24649179
38,0.1443832,0.16604733,0.22312456
39,0.08296361,0.14910898,0.23020531
40,0.26172748,0.21219377,0.2151809
41,0.24169765,0.2249821,0.17078556
42,0.2665004,0.15689792,0.27901742
43,0.20127428,0.15012123,0.14447938
44,0.18683931,0.14788131,0.19679673
45,0.19005138,0.09060559,0.19005138
46,0.103646964,0.19409855,0.17270395
47,0.096637726,0.14010434,0.20250908
48,0.16699249,0.14758253,0.14024742
49,0.1607731,0.199961,0.12909615
50,0.1555222,0.2569749,0.10283893
51,0.1814656,0.122011386,0.1987978
52,0.18315604,0.2869454,0.13777605
53,0.15949349,0.115450606,0.21669653
54,0.05429942,0.10654484,0.18828192
55,0.12945919,0.15010768,0.2651873
56,0.117389254,0.2293453,0.12623282
57,0.3132719,0.26215637,0.21890025
58,0.21872476,0.11893906,0.12708548
59,0.20490609,0.16997145,0.13245349
60,0.17866656,0.15773092,0.1700418
61,0.19752781,0.2041481,0.18057424
62,0.19254513,0.16425472,0.17364751
63,0.12837195,0.16410834,0.18147056
64,0.23916319,0.2157141,0.19194911
65,0.36665103,0.13487996,0.19169815
66,0.44372088,0.18950854,0.33342797
67,0.17976433,0.20874617,0.1178283
68,0.18945497,0.2293249,0.20135355
69,0.22969067,0.19707431,0.24426983
70,0.1914275,0.3167143,0.19001725
71,0.19951615,0.21170512,0.17870694
72,0.12049916,0.22321504,0.23419037
73,0.21521695,0.29200327,0.21326558
74,0.22638759,0.22062026,0.21753877
75,0.2965491,0.21110365,0.15560073
76,0.22712463,0.22016415,0.21987805
77,0.17851543,0.21547219,0.26456097
78,0.20574017,0.24646033,0.20461173
79,0.25328717,0.28277054,0.20487487
80,0.23892732,0.2507096,0.3361472
81,0.21754025,0.32061988,0.2867572
82,0.25121146,0.31346768,0.25121146
83,0.26269394,0.23925522,0.22056746
84,0.27615637,0.32142165,0.3907152
85,0.31141275,0.35068285,0.19383568
86,0.3170492,0.2553562,0.42032498
87,0.3034664,0.28633887,0.30578637
88,0.3789415,0.3683237,0.28175992
89,0.26206127,0.27743456,0.4241457
90,0.27107742,0.20965256,0.3292715
91,0.49301997,0.37093034,0.57871777
92,0.35714644,0.24647552,0.3322391
93,0.31696808,0.5159581,0.4074578
94,0.28645703,0.43250242,0.50091475
95,0.30554682,0.45966795,0.5743519
96,0.5379203,0.4140402,0.594938
97,0.34990498,0.42935994,0.5115138
98,0.37578738,0.5362276,0.5312086
99,0.57924306,0.48774922,0.64095706
100,0.4569935,0.5285193,0.6512185
101,0.5117698,0.42242625,0.49525777
102,0.51696295,0.70499027,0.32249007
103,0.42885318,0.42885318,0.7317129
104,0.60493827,0.56691676,0.59179825
105,0.7989618,0.5569941,0.61983806
106,0.6243012,0.66867936,0.4154883
107,0.5409113,0.5560098,0.67414916
108,0.76969314,0.3527556,0.7185818
109,0.62671006,0.7698611,0.74181753
110,0.68096787,0.7666481,0.8151146
111,0.57974076,0.57318544,0.7789229
112,0.5550396,0.6742215,0.66005194
113,0.921765,0.8000663,0.8150988
114,0.5530889,0.6664129,0.6804298
115,0.7245827,0.66985905,0.5709274
116,0.6383776,0.55367166,0.8245987
117,0.7624441,0.70127493,0.8528186
118,0.86016595,0.9662726,0.8456025
119,0.9261482,0.7732529,0.5199781
120,0.88762176,0.8363357,0.81937027
121,0.8367722,0.70325017,0.8455675
122,0.78379095,0.7397332,0.83655286
123,0.7902902,0.8370394,0.8304146
124,0.69724166,0.8725877,0.83364666
125,0.89589876,0.80872804,0.8283433
126,0.87954503,0.7450649,0.8328136
127,0.66547525,0.74560994,0.8700326
128,0.7266864,0.85975635,0.92790484
129,0.9164263,0.7929522,0.97911054
130,0.8778791,0.7579671,0.9032308
131,0.70196205,0.76888186,0.9459528
132,0.9121243,0.7770154,0.9243124
133,0.8400825,0.81273204,0.851144
134,0.91469985,0.84716254,0.8687378
135,0.8311692,0.80657834,0.74562085
136,0.93699056,0.9164772,0.8440014
137,0.77718765,0.92024124,0.887874
138,0.9162345,0.795516,0.90424985
139,0.75068676,0.74552643,0.9067334
140,0.85005826,0.87978786,0.9168612
141,0.8770615,0.9017494,0.8250382
142,0.8809391,0.88787687,0.79711694
143,0.7712262,0.8754942,0.85507685
144,0.8703949,0.9228347,0.8409137
145,0.9486113,0.97682226,0.9061326
146,0.9335458,0.7354469,0.8903675
147,0.8916586,0.8275244,0.8532602
148,0.9354995,0.86889523,0.78942865
149,0.9136571,0.8441563,0.9136571
150,0.76170665,0.93658024,0.8361972
151,0.88023967,0.9363428,0.9028794
152,0.85884446,0.9399391,0.90194154
153,0.9258291,0.9052448,0.8346827
154,0.9099882,0.76633257,0.76633257
155,0.8591735,0.942831,0.9053771
156,0.76289403,0.9532124,0.8565595
157,0.84755653,0.9313316,0.9060197
158,0.7660294,0.8515435,0.94585717
159,0.9373914,0.8812649,0.86266696
160,0.9696782,0.90965986,0.801645
161,0.9584091,0.8617976,0.9119247
162,0.96911895,0.7665667,0.9396789
163,0.9341021,0.9376034,0.87124056
164,0.961414,0.9492382,0.9308809
165,0.9263907,0.88226354,0.8781647
166,0.9209237,0.94422805,0.9573333
167,0.9647305,0.9406294,0.90908885
168,0.9534301,0.91659164,0.8945378
169,0.931451,0.8825781,0.7402508
170,0.93088555,0.9225793,0.9848674
171,0.9814356,0.9570238,0.9477621
