,Anch_sim_1,Anch_sim_2,Anch_sim_3
0,0.5489983,0.32168287,0.7171298
1,0.6315911,0.5672861,0.6433791
2,0.4279088,0.539316,0.8587243
3,0.3745853,0.46811444,0.4120528
4,0.49136192,0.36148873,0.60977924
5,0.50176084,0.41461003,0.7835403
6,0.47401795,0.27367923,0.7763615
7,0.43354556,0.29128653,0.2634993
8,0.6073058,0.743804,0.5703924
9,0.54812294,0.5025129,0.3866242
10,0.31546938,0.73211586,0.5066036
11,0.33314395,0.48203704,0.29680654
12,0.70339066,0.65536416,0.4537363
13,0.5555838,0.6056352,0.2848035
14,0.6808096,0.507039,0.6915032
15,0.52656955,0.86629194,0.364776
16,0.24965951,0.57067585,0.5708087
17,0.37659007,0.7088566,0.31335047
18,0.6321276,0.5179789,0.35407948
19,0.43659717,0.2936116,0.2087026
20,0.43186784,0.7743513,0.38359115
21,0.4973836,0.49309078,0.47767866
22,0.45120108,0.78383106,0.30480686
23,0.34367085,0.43393633,0.5536231
24,0.32419273,0.33820015,0.54250467
25,0.33084655,0.2202157,0.44211578
26,0.31911647,0.3455297,0.58196527
27,0.60548437,0.53022313,0.23010637
28,0.61477816,0.5757664,0.79211366
29,0.2510598,0.40873232,0.37755162
30,0.48844016,0.22260553,0.49625915
31,0.3105846,0.3153129,0.32114354
32,0.24703561,0.6570288,0.39258653
33,0.5409226,0.4823296,0.5732623
34,0.5182155,0.54923517,0.40451398
35,0.63561815,0.3987387,0.42307317
36,0.5290936,0.38623303,0.5865767
37,0.5699962,0.32883307,0.6693418
38,0.5662433,0.57970893,0.571801
39,0.47116995,0.49883014,0.6287938
40,0.690014,0.60730904,0.53690034
41,0.64138174,0.54858315,0.5716814
42,0.57411367,0.52907515,0.6994167
43,0.52989423,0.501211,0.5257884
44,0.60527337,0.44626778,0.6084108
45,0.50448173,0.41037777,0.50448173
46,0.5477466,0.593257,0.6332335
47,0.51897764,0.5310248,0.51353735
48,0.55255276,0.56263113,0.49312118
49,0.5721807,0.6279339,0.55108905
50,0.5719088,0.68981516,0.49165544
51,0.6234455,0.4999008,0.63735193
52,0.5548534,0.7033089,0.54457194
53,0.5851189,0.5096975,0.6267082
54,0.4490524,0.43541884,0.59601724
55,0.50732106,0.5487065,0.6917571
56,0.5266237,0.6682147,0.5124922
57,0.7279943,0.6876745,0.645034
58,0.65603894,0.4732127,0.51577425
59,0.6498435,0.5886739,0.5036324
60,0.5832589,0.53948635,0.5862001
