,Anch_sim_1,Anch_sim_2,Anch_sim_3
0,0.1948591,0.40748826,0.59828985
1,0.35611883,0.26545244,0.5422703
2,0.44117284,0.47833988,0.5175729
3,0.45423687,0.3262454,0.2903717
4,0.3708055,0.41091633,0.7848123
5,0.4090273,0.3488149,0.43301535
6,0.36733526,0.29830417,0.4556802
7,0.2825789,0.36348876,0.31564906
8,0.52680707,0.42824218,0.44165507
9,0.32738072,0.4384957,0.46076027
10,0.32466924,0.4188664,0.37960806
11,0.3471148,0.19491783,0.31979254
12,0.57256186,0.65412456,0.45096588
13,0.6635863,0.6378643,0.41818884
14,0.7180111,0.35902527,0.6687999
15,0.6345886,0.6337271,0.30831358
16,0.2824768,0.5941282,0.4419357
17,0.14202772,0.5625895,0.29786223
18,0.64398223,0.3809216,0.19725959
19,0.3888565,0.33467403,0.30297366
20,0.3982638,0.6985598,0.39275306
21,0.23277876,0.2972349,0.4489794
22,0.2462909,0.55530035,0.22191052
23,0.16909708,0.32077083,0.3719067
24,0.24820079,0.10950921,0.26102984
25,0.17768367,0.15897346,0.52191496
26,0.25116906,0.22795951,0.26002434
27,0.48362035,0.34176227,0.1982614
28,0.284415,0.7687612,0.49465626
29,0.2662353,0.23186825,0.13191836
30,0.2504719,0.21359266,0.24835557
31,0.2964283,0.25116417,0.29418632
32,0.2658046,0.4873103,0.19095668
33,0.24797317,0.20195743,0.2669997
34,0.25395015,0.29412454,0.19265412
35,0.28468207,0.20695657,0.18512438
36,0.30443627,0.17012984,0.29737034
37,0.24024026,0.2315606,0.30646008
38,0.2212239,0.2552437,0.31246236
39,0.17183769,0.24210377,0.31290406
40,0.32149023,0.29044965,0.31621757
41,0.32852364,0.30695543,0.24904794
42,0.37159503,0.26272187,0.3385282
43,0.34035432,0.25835636,0.21967758
44,0.2640643,0.23109215,0.28489152
45,0.2821265,0.18502258,0.2821265
46,0.18501212,0.26766872,0.23489857
47,0.18458411,0.20275256,0.28281412
48,0.25398505,0.21958171,0.22112274
49,0.23614597,0.26520333,0.20444211
50,0.22432578,0.31069407,0.17688349
51,0.2551353,0.2007368,0.26611704
52,0.24930006,0.3310612,0.21118824
53,0.22740886,0.19878042,0.26983377
54,0.1533932,0.1769479,0.24949689
55,0.2122164,0.22362716,0.32369947
56,0.17840303,0.2973846,0.19840099
57,0.36323473,0.31121278,0.2677471
58,0.28642264,0.19059522,0.19209503
59,0.25330946,0.22178105,0.19633149
60,0.2168253,0.2258163,0.24371287
61,0.26071545,0.26282263,0.25444263
62,0.2532412,0.21361977,0.21714887
63,0.20484456,0.2389311,0.2361324
64,0.28704053,0.28597638,0.25230306
65,0.39701113,0.20048739,0.25194108
66,0.47328377,0.24020433,0.37835503
67,0.24977067,0.25701684,0.18757421
68,0.2420055,0.27872384,0.25968185
69,0.2860101,0.25746456,0.29905865
70,0.24198844,0.34748754,0.25248253
71,0.26661617,0.26244545,0.23682748
72,0.19020852,0.28423744,0.2897576
73,0.269646,0.33451048,0.26865587
74,0.2835941,0.28790164,0.27988997
75,0.34085867,0.2798456,0.21387173
76,0.28811443,0.26458377,0.28046715
77,0.2435178,0.27704346,0.31517723
78,0.26866835,0.29193518,0.26040193
79,0.309867,0.33206463,0.2713469
80,0.28838062,0.30022308,0.3687594
81,0.27445194,0.35030043,0.32777825
82,0.308608,0.3587459,0.308608
83,0.31868744,0.2922789,0.28441992
84,0.31669623,0.36373094,0.41754434
85,0.33811077,0.37785578,0.256588
86,0.36395535,0.3055261,0.44561687
87,0.35203192,0.3295892,0.35293087
88,0.42074838,0.40420616,0.33111575
89,0.3123283,0.32484773,0.43965086
90,0.32554445,0.27014002,0.3697799
91,0.5124947,0.40703487,0.55786216
92,0.39156246,0.30211496,0.37107572
93,0.35711366,0.5199426,0.44378126
94,0.33541247,0.44748193,0.5045797
95,0.34786257,0.46551934,0.57094496
96,0.5473428,0.43538535,0.5863207
97,0.39729467,0.44675907,0.50552225
98,0.41255897,0.5260635,0.53788745
99,0.5545104,0.5042814,0.6150891
100,0.47185013,0.53227484,0.6345257
101,0.51715994,0.44835547,0.5117638
102,0.51901996,0.65623194,0.3641663
103,0.45958403,0.45958403,0.6756437
