,Anch_sim_1,Anch_sim_2,Anch_sim_3
0,0.84323823,0.54283667,0.8442904
1,0.8690131,0.80933553,0.78839046
2,0.5491567,0.64798236,0.96767855
3,0.5609254,0.62638307,0.60678905
4,0.6830761,0.4909468,0.5923372
5,0.6653098,0.61180335,0.96404207
6,0.66012853,0.39795485,0.9562287
7,0.6304496,0.47810966,0.39567706
8,0.71679,0.94014615,0.6836104
9,0.65915465,0.58347416,0.5752742
10,0.43280193,0.9145343,0.68920094
11,0.50580865,0.7455533,0.45948204
12,0.7696808,0.7629122,0.5160621
13,0.5829232,0.7073727,0.42638552
14,0.6629319,0.600707,0.71304137
15,0.5549786,0.9008103,0.58811975
16,0.45523047,0.72183293,0.5802278
17,0.56249654,0.734912,0.46531594
18,0.753967,0.6974815,0.58154076
19,0.590875,0.4668802,0.24032658
20,0.62079155,0.73685354,0.4743
21,0.6849395,0.6802929,0.64042753
22,0.6852974,0.8066811,0.514175
23,0.5277363,0.6266969,0.66280085
24,0.47739646,0.5859044,0.7557111
25,0.53960425,0.3707071,0.55845755
26,0.47906548,0.55648226,0.7862834
27,0.76739234,0.66154504,0.4432559
28,0.8591975,0.5804904,0.94735336
29,0.40134245,0.5921014,0.6067223
30,0.74719554,0.37483642,0.71337545
31,0.4183558,0.5270486,0.49429202
32,0.4862663,0.76731473,0.6203638
33,0.7394981,0.7581526,0.7127587
34,0.734386,0.7381641,0.6506091
35,0.81608117,0.6333162,0.6947837
36,0.78652436,0.5719786,0.85691315
37,0.82699984,0.53317577,0.8883763
38,0.7767448,0.81084824,0.7787824
39,0.70664024,0.7447992,0.8620981
40,0.9266268,0.7758237,0.7343886
41,0.88956743,0.7424131,0.8432932
42,0.7570088,0.7562568,0.92602605
43,0.73293984,0.7039839,0.8055332
44,0.86997056,0.6436219,0.86750853
45,0.7319209,0.691859,0.7319209
46,0.8220967,0.8487834,0.89552194
47,0.80730504,0.81109035,0.7339375
48,0.8158472,0.8530418,0.7684791
49,0.8535116,0.9016421,0.84007025
50,0.85411537,0.9263291,0.777829
51,0.89159876,0.7792084,0.9111633
52,0.81322956,0.9250171,0.8412526
53,0.8751862,0.797965,0.8808784
54,0.7378274,0.71479946,0.85711443
55,0.7792927,0.8344365,0.9388941
56,0.81874156,0.9253067,0.8061635
57,0.9457907,0.9225507,0.9040221
58,0.92332673,0.74828357,0.8058475
59,0.9087132,0.86019874,0.7828805
60,0.8341489,0.81027204,0.8636025
61,0.8869292,0.91136056,0.90308267
62,0.9016618,0.82433885,0.787702
63,0.79346794,0.8629954,0.8716144
64,0.9322738,0.92420346,0.8729339
65,0.9797914,0.8081877,0.89393646
66,0.98094696,0.8860012,0.9770455
67,0.9032373,0.8675016,0.79054546
68,0.864683,0.90706336,0.8927517
69,0.9364143,0.86011195,0.9413877
70,0.9028991,0.94517106,0.90151227
71,0.9115878,0.9047143,0.872491
72,0.8111004,0.92198646,0.91769636
73,0.9145358,0.96084446,0.9040484
74,0.91304785,0.9370742,0.93038136
75,0.9547661,0.9253658,0.8474566
76,0.90188867,0.89427924,0.92484134
77,0.8517555,0.9251656,0.94448924
78,0.9067724,0.94002485,0.90409005
79,0.9441131,0.9637494,0.9209311
80,0.9311374,0.94851416,0.9744716
81,0.9175829,0.9586703,0.9567092
82,0.94628346,0.9648293,0.94628346
83,0.9539579,0.9385373,0.92224824
84,0.94281906,0.9761795,0.99175066
85,0.95176667,0.97466654,0.9004061
86,0.97404563,0.9471179,0.9927806
87,0.97631526,0.9550701,0.9740105
88,0.993247,0.9902756,0.9647986
89,0.9514557,0.9559108,0.98941123
90,0.9637057,0.9262298,0.97711915
91,0.99566513,0.9883016,0.97797006
92,0.98426807,0.9513124,0.97978216
93,0.972563,0.99420625,0.99404013
94,0.96465945,0.99354523,0.9949996
95,0.96904135,0.98920673,0.9842366
96,0.98679197,0.9886609,0.9752649
97,0.9862914,0.98763055,0.9898465
98,0.9921764,0.98855245,0.9923414
99,0.9791064,0.997351,0.9676095
100,0.99748266,0.99325407,0.95672995
101,0.9857845,0.99663734,0.9944612
102,0.9959553,0.92957556,0.9778232
103,0.9978088,0.9978088,0.92484623
104,0.97589743,0.98323345,0.9762117
105,0.8732611,0.98170114,0.97195613
106,0.97120494,0.95217973,0.99733293
107,0.9893843,0.98218405,0.9509136
108,0.8945047,0.9895963,0.93088627
109,0.96737456,0.9013865,0.9080936
110,0.9328758,0.8927517,0.85688984
111,0.98464274,0.9803374,0.89316535
112,0.98630494,0.9573832,0.9574435
113,0.66337043,0.88298357,0.85154897
114,0.98863375,0.9444839,0.9341395
115,0.9190608,0.9552605,0.98557127
116,0.96401507,0.9884779,0.8403644
117,0.89606494,0.9445149,0.804123
118,0.8101114,0.5474577,0.8297916
119,0.69693714,0.8779426,0.9917952
120,0.7864886,0.8346586,0.858206
121,0.83356464,0.928797,0.80810916
122,0.8833224,0.91027075,0.82621217
123,0.87455,0.811232,0.82740515
124,0.9407848,0.78450775,0.7995733
125,0.7389073,0.87098205,0.8501985
126,0.7837681,0.9125837,0.83766484
127,0.9529809,0.9180154,0.7733901
128,0.9292466,0.8012076,0.6899522
129,0.743417,0.873179,0.5716126
130,0.7738587,0.88564366,0.7388347
131,0.9240704,0.8559236,0.64832926
132,0.72704446,0.8500331,0.67778355
133,0.8174215,0.8243523,0.80217105
134,0.6900751,0.79938364,0.78876024
135,0.82897294,0.84916365,0.9108487
136,0.65535724,0.7151221,0.8401644
137,0.86133975,0.70572126,0.71968096
138,0.67377245,0.8734537,0.69209605
139,0.8887023,0.8562958,0.6989629
140,0.8248229,0.77274793,0.6441129
141,0.71948504,0.69057745,0.83459496
142,0.7781888,0.70936495,0.8696613
143,0.90148616,0.72062457,0.7590301
144,0.7673079,0.6689507,0.785439
