,Anch_sim_1,Anch_sim_2,Anch_sim_3
0,0.1635928,0.17834353,0.5045762
1,0.29571533,0.21237859,0.45323664
2,0.30428022,0.3363316,0.59189475
3,0.23862588,0.22129358,0.1494317
4,0.2588169,0.20401092,0.6379355
5,0.2954971,0.14329728,0.4919073
6,0.23938558,0.12958969,0.49855277
7,0.15309791,0.1250961,0.12311509
8,0.41905323,0.43724793,0.37386614
9,0.25187436,0.30638567,0.26718545
10,0.1142443,0.4269666,0.2802988
11,0.13130413,0.15194477,0.11901724
12,0.49199554,0.52054775,0.29148975
13,0.52087593,0.4835743,0.19541709
14,0.5798414,0.23730716,0.5745271
15,0.46347997,0.65085256,0.17324512
16,0.052370094,0.41540682,0.37057915
17,0.045540392,0.49575636,0.16911606
18,0.48539734,0.27426404,0.06982146
19,0.2588277,0.15204968,0.13853905
20,0.22638239,0.65215886,0.2362596
21,0.14011432,0.16227402,0.27710763
22,0.13731147,0.5613377,0.10504231
23,0.0764285,0.205622,0.27178344
24,0.15923925,0.00035489773,0.2133318
25,0.111187816,0.0063017155,0.32609516
26,0.1307555,0.12600505,0.21667291
27,0.42384538,0.21463431,0.012640297
28,0.2727982,0.6176252,0.495686
29,0.12361575,0.1951581,0.07448556
30,0.21041402,0.067344956,0.18645434
31,0.19773501,0.11645306,0.21306574
32,0.06772514,0.41217315,0.11822774
33,0.22974099,0.1502181,0.21655804
34,0.18041322,0.2250148,0.11248285
35,0.29590708,0.122025006,0.131578
36,0.23724143,0.09324747,0.27351332
37,0.21998945,0.09117787,0.29713303
38,0.17704207,0.22230613,0.26195177
39,0.102358714,0.20275758,0.29769674
40,0.34046158,0.25062463,0.29147643
41,0.31275773,0.25666484,0.21135756
42,0.32520777,0.22040986,0.34946245
43,0.26330936,0.2132036,0.19585459
44,0.2436646,0.1421705,0.26544812
45,0.21893997,0.12751319,0.21893997
46,0.17529272,0.23853827,0.24806614
47,0.14726761,0.17316158,0.2331441
48,0.2267316,0.19491829,0.16478543
49,0.21806079,0.2722911,0.17874534
50,0.21423003,0.3329648,0.124590844
51,0.2546537,0.16642441,0.27125138
52,0.22146554,0.3433093,0.18189958
53,0.22570086,0.1443793,0.2691347
54,0.08946907,0.12446042,0.23897642
55,0.17234261,0.19128217,0.35746804
56,0.15717459,0.3153235,0.15810822
57,0.40515044,0.32592893,0.2884921
58,0.29630062,0.13658808,0.16225815
59,0.28430605,0.22190246,0.15895647
60,0.22429138,0.19652803,0.22810559
61,0.25408554,0.27864337,0.25881606
62,0.2490878,0.20389692,0.19476202
63,0.1629114,0.21567999,0.24036533
64,0.31950986,0.3034189,0.24788615
65,0.44557267,0.17237328,0.26113436
66,0.5273083,0.2533109,0.43614313
67,0.25901666,0.25664893,0.14571628
68,0.24338284,0.2947096,0.2693006
69,0.31006587,0.24309622,0.32263526
70,0.26202273,0.3998152,0.25408912
71,0.2787855,0.28104767,0.23899868
