,Anch_sim_1,Anch_sim_2,Anch_sim_3
0,0.1760467,0.4108863,0.57679427
1,0.3372041,0.23966365,0.5218191
2,0.42639637,0.4577949,0.49569458
3,0.47284243,0.30776688,0.28439477
4,0.35206047,0.41876125,0.7652551
5,0.39188766,0.3315635,0.4156906
6,0.36721075,0.27432993,0.43090406
7,0.24753053,0.36090547,0.29980412
8,0.5311883,0.39683,0.4117815
9,0.30949497,0.41880435,0.46656793
10,0.30511346,0.39425012,0.36689562
11,0.3384133,0.17681968,0.3143104
12,0.5318691,0.6444957,0.42320374
13,0.64460254,0.62524325,0.3984994
14,0.7192564,0.3566073,0.63866633
15,0.6313553,0.5857928,0.30677503
16,0.275758,0.5864623,0.4247534
17,0.14166054,0.5368797,0.27053672
18,0.6374426,0.36364055,0.18477511
19,0.3712309,0.34203476,0.29515362
20,0.3877243,0.6737719,0.3912989
21,0.2309395,0.2878482,0.44491228
22,0.24235816,0.52366966,0.21468566
23,0.15911333,0.3006249,0.3682762
24,0.22970818,0.087037735,0.2517573
25,0.18679695,0.14518943,0.5290934
26,0.23680934,0.22740683,0.2398517
27,0.48157582,0.33625507,0.19469891
28,0.25988,0.7608363,0.4706239
29,0.25583425,0.22644483,0.12243427
30,0.2367429,0.19976382,0.23131512
31,0.277834,0.23171331,0.29202804
32,0.2614983,0.4634838,0.18801543
33,0.24256471,0.18212198,0.25140303
34,0.2383446,0.26961452,0.17492548
35,0.26820034,0.18127616,0.17319591
36,0.29165733,0.16701105,0.2791405
37,0.2163485,0.21587905,0.2779748
38,0.203631,0.22365902,0.2844703
39,0.15817279,0.22682942,0.29822838
40,0.29381952,0.2712602,0.29500917
41,0.30354238,0.2822447,0.22384708
42,0.34537187,0.24136707,0.31128335
43,0.32399866,0.23259053,0.20401795
44,0.23699926,0.2085296,0.2564041
45,0.2577482,0.17256911,0.2577482
46,0.16887163,0.24264021,0.21217914
47,0.16454361,0.17981456,0.26027372
48,0.23795518,0.1999624,0.20293446
49,0.21755944,0.24347351,0.18071888
50,0.20514847,0.28217286,0.15537575
51,0.23121347,0.1814927,0.24273904
52,0.23179244,0.30244097,0.1906073
53,0.20915437,0.17894636,0.24227926
54,0.14103314,0.16143192,0.22566684
55,0.19106656,0.20199557,0.29788357
56,0.16134934,0.27447736,0.1826855
57,0.3452034,0.28598535,0.24719898
58,0.26232278,0.16945933,0.1709532
59,0.22809833,0.19993544,0.17508973
60,0.19513544,0.20454216,0.21821013
61,0.23552291,0.24343583,0.23144157
62,0.22911659,0.19192308,0.1924039
63,0.18601932,0.21571718,0.21578494
64,0.26155278,0.2612254,0.23040088
65,0.37401563,0.17971958,0.22824578
66,0.44564873,0.21977036,0.35448208
67,0.2313901,0.23191004,0.16932182
68,0.21724506,0.25423396,0.2369452
69,0.26376995,0.23183888,0.27510965
70,0.22148229,0.3263843,0.23017858
71,0.24459341,0.23982924,0.21572834
72,0.17297679,0.25955617,0.26500297
73,0.24967341,0.3151744,0.24533056
74,0.26008514,0.2620258,0.2551158
75,0.3165439,0.25838745,0.19150189
76,0.26582393,0.24003452,0.2576081
77,0.2226182,0.25258255,0.29250443
78,0.24483134,0.26890734,0.23725624
79,0.2857434,0.31071112,0.24808365
80,0.26827133,0.27820772,0.34560883
81,0.25183085,0.32767943,0.3023799
82,0.28394002,0.33609763,0.28394002
83,0.29353046,0.26989478,0.2599788
84,0.29500896,0.34177104,0.39362666
85,0.3164425,0.35618415,0.23672123
86,0.339162,0.2832329,0.4260382
87,0.32529658,0.3026317,0.33048925
88,0.39720058,0.38052365,0.30496022
89,0.28775758,0.30114484,0.4229586
90,0.3045305,0.2474098,0.34626994
91,0.4903139,0.3842517,0.5307351
92,0.37109578,0.2804303,0.34706327
93,0.3341875,0.49261138,0.42289832
94,0.3133206,0.4254508,0.4785754
95,0.32374477,0.44148955,0.5475345
96,0.5220833,0.40843204,0.55804724
97,0.37176436,0.4206108,0.48203495
98,0.3894334,0.4998657,0.5141271
99,0.52434766,0.48142353,0.5921422
100,0.44559422,0.5076848,0.60292095
101,0.48962396,0.42626497,0.48796654
102,0.49260566,0.6250058,0.34402376
103,0.4380416,0.4380416,0.6465919
104,0.5619353,0.537343,0.55872905
105,0.69380075,0.5369101,0.5672881
106,0.5779796,0.6037775,0.42875943
107,0.5193588,0.5304884,0.611447
108,0.67997825,0.36804613,0.65446633
109,0.5902027,0.6910017,0.6660941
110,0.6333448,0.68768066,0.7199032
111,0.5448642,0.54367673,0.7002174
112,0.52909374,0.6175316,0.6132335
113,0.77075416,0.707155,0.7038724
114,0.5314985,0.62314224,0.6041811
115,0.6652517,0.61616826,0.54185665
116,0.59002364,0.5260575,0.72402275
117,0.6810696,0.63109237,0.7349983
118,0.7332747,0.80017173,0.7587
119,0.8087592,0.69992995,0.506916
120,0.79950726,0.7395324,0.71973693
121,0.7297109,0.64513916,0.7346375
122,0.6932184,0.6671221,0.7299878
123,0.705763,0.7365022,0.7209577
124,0.62788475,0.73719066,0.7253743
125,0.76143295,0.7178373,0.7279442
126,0.7555102,0.66544247,0.7254111
127,0.6160934,0.6626516,0.7451062
128,0.656238,0.736771,0.7936828
129,0.82238144,0.7128279,0.85171545
130,0.7497232,0.68096566,0.76513034
131,0.63324857,0.67816097,0.7997518
132,0.782547,0.67181545,0.7807155
133,0.7313769,0.71748286,0.7310269
134,0.7854952,0.7443411,0.7526095
135,0.7242975,0.7063198,0.66261613
136,0.7945075,0.77006763,0.7288553
137,0.68644947,0.7825864,0.75548905
138,0.77671176,0.7019046,0.7720478
139,0.67162883,0.6791756,0.7774086
140,0.74572337,0.76459324,0.7603731
141,0.74865687,0.76171046,0.72024244
142,0.7525826,0.75050384,0.7034345
143,0.68037504,0.7457689,0.72706556
144,0.7534251,0.77530926,0.7315614
145,0.7901259,0.81509155,0.7666469
146,0.77568763,0.6731422,0.76696104
147,0.7563057,0.72603524,0.73974437
148,0.78768337,0.73803824,0.7070652
149,0.7809767,0.730697,0.7809767
150,0.67125,0.78496265,0.71758306
151,0.75495386,0.7831856,0.765946
152,0.7448094,0.82019687,0.7644337
153,0.7753989,0.76863027,0.7226343
154,0.7634684,0.6770691,0.6770691
155,0.7338431,0.78726554,0.7604385
156,0.6785035,0.8157955,0.7467805
157,0.72674674,0.79535353,0.7490127
158,0.6739988,0.7295365,0.785189
159,0.7880106,0.7599877,0.749791
160,0.79901254,0.7738449,0.6904657
161,0.7962704,0.74160564,0.7650856
162,0.8503732,0.6805234,0.7974293
163,0.7839879,0.7869691,0.745961
164,0.82707745,0.78625107,0.7890324
165,0.787875,0.75235146,0.7541547
166,0.768423,0.79555243,0.7984048
167,0.8093011,0.77917767,0.7787365
168,0.7891598,0.7694937,0.7603129
169,0.7986103,0.75016534,0.6606806
170,0.77962595,0.7785253,0.87484175
171,0.851546,0.79062927,0.79158396
172,0.73623455,0.867487,0.89912486
173,0.79584616,0.80460757,0.79428214
174,0.7933605,0.9334114,0.8985442
175,0.79529727,0.8339878,0.879599
176,0.79382217,0.79948395,0.75493115
177,0.8809679,0.78369224,0.8804766
178,0.63521403,0.77679193,0.8040341
179,0.85750383,0.7875857,0.8580755
180,0.8806268,0.8221238,0.8918535
181,0.9274487,0.8790411,0.7539323
182,0.783952,0.78006184,0.8139486
183,0.9116485,0.9504613,0.8830178
184,0.8981182,0.7600833,0.77692217
185,0.90013206,0.9738736,0.917135
186,0.8293911,0.9271323,0.75263405
187,0.82741576,0.79758424,0.9735933
188,0.896205,0.80465806,0.85795003
189,0.98244506,0.95682997,0.85024756
190,0.89087975,0.7823998,0.82693976
191,0.8609004,0.90094733,0.95308924
192,0.9056457,0.8039884,0.86373264
193,0.8157857,0.88843083,0.8507687
194,0.88942635,0.9785207,0.95260173
195,0.86875176,0.87128735,0.98869765
196,0.7664895,0.91709906,0.85969317
197,0.9510625,0.79648083,0.88472235
198,0.92442757,0.95530564,0.9505649
199,0.7739809,0.9592703,0.8966989
200,0.95464945,0.95927215,0.855676
201,0.94323653,0.7446177,0.810961
202,0.93020695,0.87545633,0.92983747
203,0.9067763,0.93301576,0.94407415
204,0.9904064,0.7947603,0.82140255
205,0.9068946,0.94844884,0.9526798
206,0.94471717,0.9586536,0.89130944
207,0.9760955,0.9810198,0.98428416
208,0.9548138,0.96583027,0.8568625
209,0.95401144,0.9192481,0.96028423
210,0.9584051,0.9389552,0.9762887
211,0.96612686,0.97520435,0.88973427
212,0.96460086,0.9595734,0.97363824
213,0.9817285,0.9675818,0.9549086
214,0.9454519,0.9846356,0.9743035
215,0.9711389,0.88763195,0.9738959
216,0.97811943,0.89765084,0.9808549
217,0.96154493,0.9492877,0.95308787
218,0.97878414,0.98249483,0.96704125
219,0.8917712,0.9766395,0.9766532
220,0.9400041,0.9383606,0.85939
221,0.9752798,0.98189676,0.9770381
222,0.9831444,0.9840475,0.9783821
223,0.9834544,0.92336,0.91763455
224,0.9729587,0.9778997,0.9148176
225,0.98654103,0.97162783,0.8033265
226,0.98635864,0.97778857,0.9751053
