,Anch_sim_1,Anch_sim_2,Anch_sim_3
0,0.13395286,0.29984993,0.5275849
1,0.2877821,0.20092726,0.4700653
2,0.3482106,0.38317135,0.49769166
3,0.3480697,0.24232583,0.18004666
4,0.2808675,0.2907161,0.7210275
5,0.31876475,0.25159633,0.40882242
6,0.27450806,0.19919612,0.43134
7,0.20320094,0.24268933,0.20797127
8,0.42682025,0.3834406,0.37218133
9,0.23710874,0.34550434,0.35484526
10,0.21418841,0.3666717,0.29000038
11,0.23487824,0.116059564,0.20729832
12,0.51528823,0.5763153,0.3533749
13,0.59053,0.5537149,0.31225613
14,0.63255537,0.26555252,0.61388254
15,0.55895406,0.6148604,0.20697667
16,0.17918363,0.51451504,0.35783708
17,0.046908468,0.50080186,0.22433223
18,0.5700758,0.2823958,0.0990106
19,0.30612272,0.22080816,0.19665341
20,0.29865327,0.643359,0.28376195
21,0.14686516,0.20812514,0.3586596
22,0.15989278,0.5166011,0.12072507
23,0.076602176,0.22630627,0.27607766
24,0.17857175,0.009474014,0.194149
25,0.10589531,0.052874733,0.4072197
26,0.15660512,0.1510735,0.19249865
27,0.4146708,0.25133258,0.09381113
28,0.23272078,0.69513637,0.4540168
29,0.16028139,0.16281699,0.06244963
30,0.1973635,0.11945964,0.15666404
31,0.20804892,0.15119937,0.22461036
32,0.17653926,0.41472092,0.10091076
33,0.17357907,0.13760838,0.19673707
34,0.18659803,0.22393048,0.12950918
35,0.22829086,0.13762379,0.13174263
36,0.23708703,0.09604163,0.24584112
37,0.18041058,0.1531038,0.25658906
38,0.15366545,0.19132015,0.2504432
39,0.093297176,0.17462559,0.2616004
40,0.27664015,0.2224313,0.2666111
41,0.28418937,0.2502474,0.19150722
42,0.31692022,0.19999358,0.29834795
43,0.27404287,0.19757059,0.16871193
44,0.21195167,0.1617044,0.23210181
45,0.2264407,0.12915818,0.2264407
46,0.121395744,0.21156809,0.1799186
47,0.11696928,0.1472234,0.23238957
48,0.19892329,0.16736126,0.16790405
49,0.1810389,0.22301945,0.14869666
50,0.17064932,0.26670182,0.11165032
51,0.20565684,0.14146803,0.21984954
52,0.20239787,0.28696918,0.16150823
53,0.18274973,0.1364621,0.22273286
