,Anch_sim_1,Anch_sim_2,Anch_sim_3
0,0.23012523,0.41980264,0.6170462
1,0.41692528,0.27684727,0.5618609
2,0.4246636,0.4797519,0.5635946
3,0.48917192,0.30562627,0.30304858
4,0.38232052,0.4182869,0.7815565
5,0.45102465,0.33643064,0.5060875
6,0.39140922,0.27250707,0.52568185
7,0.26599354,0.37062493,0.29698193
8,0.5578116,0.4709791,0.4450879
9,0.32204998,0.3970238,0.49028376
10,0.28985342,0.4646349,0.39291808
11,0.35561043,0.2177097,0.3163993
12,0.54875475,0.6721022,0.41100836
13,0.6612981,0.6510218,0.4224829
14,0.70583105,0.34457186,0.65044385
15,0.6519739,0.6549974,0.33743268
16,0.27574584,0.61314034,0.3861017
17,0.13106276,0.5222181,0.2815604
18,0.6437992,0.41013592,0.18892267
19,0.3869751,0.36671308,0.2597494
20,0.42416543,0.6417997,0.4068096
21,0.23452343,0.29953486,0.42488807
22,0.26388913,0.5093563,0.2587448
23,0.13381736,0.333973,0.35078204
24,0.24317272,0.10346748,0.30472237
25,0.24189664,0.13910265,0.5263731
26,0.26402572,0.27676934,0.28616455
27,0.5428002,0.31603965,0.1843579
28,0.32192773,0.78100246,0.5263019
29,0.30480486,0.2720349,0.15888739
30,0.27095717,0.21233267,0.28789535
31,0.28887945,0.2796453,0.35424367
32,0.27475095,0.49193034,0.22988243
33,0.30573776,0.22420637,0.2489988
34,0.2671034,0.2925438,0.2061732
35,0.33362675,0.19370474,0.1967132
36,0.35972115,0.15477589,0.34007046
37,0.26824868,0.2043873,0.3288989
38,0.21383898,0.2803039,0.32091826
39,0.18021202,0.25954777,0.33977512
40,0.37062436,0.28033745,0.35187438
41,0.37150148,0.30970097,0.27386254
42,0.3747478,0.29284704,0.3848762
43,0.37602523,0.27310613,0.25327387
44,0.29995778,0.20968023,0.32441795
45,0.28781098,0.20272851,0.28781098
46,0.23405492,0.29336962,0.28523389
47,0.21691073,0.22364354,0.2886873
48,0.28891355,0.25642174,0.23518768
49,0.2738397,0.31930208,0.23704581
50,0.26526803,0.3580978,0.19047728
51,0.30806494,0.2256202,0.31897858
52,0.2754597,0.36661908,0.24717729
53,0.27992547,0.21859609,0.30272278
54,0.17783256,0.18681699,0.28279075
55,0.23644923,0.25439167,0.38822153
56,0.21252269,0.3525769,0.22477518
57,0.41877148,0.3586001,0.32248327
58,0.34384084,0.20274062,0.21832779
59,0.30871394,0.25757432,0.2147011
60,0.24452792,0.2532406,0.28402066
61,0.3025568,0.32171693,0.30863017
62,0.2986973,0.23887914,0.22427897
63,0.22904147,0.27858773,0.2787738
64,0.34794217,0.3477805,0.29424804
65,0.4598203,0.22467126,0.30235967
66,0.53161925,0.29016727,0.4559252
67,0.3111616,0.2905138,0.20922878
68,0.27805486,0.32734674,0.3087356
69,0.35023636,0.28913024,0.35895175
70,0.2966461,0.40269586,0.3022423
71,0.32241076,0.3135556,0.28109676
72,0.22014047,0.33818918,0.3432104
73,0.3271218,0.40668228,0.32025692
74,0.33567208,0.3509186,0.33780316
75,0.40773824,0.34439528,0.24959505
76,0.33434492,0.3122361,0.3390937
77,0.27675107,0.33194727,0.37987778
78,0.32216206,0.35640842,0.31139067
79,0.37319857,0.40762898,0.33187062
80,0.3495842,0.36896038,0.4380312
81,0.33349377,0.4132911,0.38913321
82,0.3768364,0.42242593,0.3768364
83,0.38960603,0.36072484,0.3412481
84,0.3757643,0.43667617,0.4946839
85,0.39893684,0.44398016,0.30683085
86,0.4350747,0.37402797,0.5186203
87,0.43092465,0.38980395,0.42858136
88,0.5011901,0.48231792,0.39965257
89,0.37992525,0.39163274,0.5076985
90,0.4022634,0.33286425,0.4472239
91,0.5830724,0.4793453,0.6207667
92,0.46485716,0.37553984,0.4462682
93,0.42215118,0.58164644,0.5158028
94,0.40896794,0.52286226,0.57481885
95,0.4204717,0.5291024,0.63278276
96,0.6075073,0.5073795,0.653168
97,0.47169045,0.5165795,0.57741284
98,0.4923113,0.59761786,0.60396296
99,0.6084261,0.5754846,0.66366434
100,0.54000145,0.60521793,0.68869805
101,0.5986098,0.5215876,0.58807826
102,0.58272934,0.6978235,0.44257447
103,0.5341083,0.5341083,0.70877343
104,0.6513908,0.6301482,0.6387947
105,0.73233694,0.63495594,0.647518
106,0.6590138,0.6834011,0.52689433
107,0.6097172,0.60985774,0.6652253
108,0.74442935,0.46845675,0.7197064
109,0.66852814,0.7453753,0.7287357
110,0.71224785,0.7416931,0.7653061
111,0.6318591,0.6285006,0.75221235
112,0.6216476,0.67886496,0.69462574
113,0.7893719,0.75429,0.75028104
114,0.6159172,0.6902763,0.66636205
115,0.7369664,0.6846561,0.61748433
116,0.67742777,0.6137562,0.76894236
117,0.74509966,0.697623,0.7747476
118,0.7387876,0.7760987,0.8012947
119,0.8267153,0.7410832,0.58944887
120,0.8181865,0.77744913,0.76492757
121,0.7495216,0.7211703,0.7758801
122,0.73522717,0.7354741,0.77436227
123,0.7520639,0.7643316,0.7376754
124,0.6913629,0.7512731,0.7633277
125,0.7634546,0.7608991,0.7621327
126,0.76919216,0.7271176,0.75158715
127,0.6700856,0.71739244,0.7721888
128,0.71320134,0.75755364,0.7938473
129,0.836466,0.7640869,0.8309181
130,0.7609787,0.7021489,0.7866692
131,0.6758974,0.69280833,0.78194267
132,0.78451425,0.68076426,0.7851132
133,0.75648206,0.73578125,0.7331196
134,0.7671717,0.7628162,0.76695365
135,0.74304926,0.73514277,0.71008027
136,0.7900093,0.76820356,0.741989
137,0.71725225,0.7788237,0.7630138
138,0.7647895,0.74040365,0.7711413
139,0.7064085,0.7021814,0.77388966
140,0.79155415,0.7759457,0.7326667
141,0.7389423,0.75781184,0.74412477
142,0.76693964,0.7516905,0.7271522
143,0.7276129,0.73872864,0.7365064
144,0.7600361,0.7632135,0.73563844
145,0.7692448,0.769388,0.76664585
146,0.75756556,0.6966433,0.78479356
147,0.76052547,0.7518281,0.7585857
148,0.7648424,0.7451644,0.7349544
149,0.78461164,0.73636943,0.78461164
150,0.68073833,0.77641636,0.7287628
151,0.7496093,0.775936,0.7619471
152,0.7638755,0.81811994,0.75301045
153,0.75801134,0.75126606,0.7408294
154,0.74669564,0.6911793,0.6911793
155,0.73446035,0.76325285,0.7391524
156,0.7132091,0.8050304,0.7429964
157,0.72772074,0.79690206,0.7407404
158,0.7102894,0.74956334,0.7449418
159,0.7588442,0.75490934,0.759793
160,0.7583022,0.7436958,0.7125794
161,0.762142,0.7581529,0.75112313
162,0.835631,0.7109695,0.77116466
163,0.7634802,0.7667774,0.74470454
164,0.79641366,0.7268806,0.7750183
165,0.76938057,0.77702737,0.7748432
166,0.7433223,0.7640379,0.76876
167,0.78223807,0.7329143,0.7653486
168,0.75470597,0.76891434,0.76074195
169,0.8031957,0.75536203,0.68453133
170,0.7568138,0.762289,0.8255667
171,0.80926913,0.7593964,0.7501595
172,0.7478767,0.8194332,0.8477388
173,0.75460577,0.7682482,0.7524408
174,0.7662109,0.898922,0.8527521
175,0.7728708,0.7945646,0.8402118
176,0.7537554,0.77008075,0.76396275
177,0.8358651,0.7597857,0.8334837
178,0.64582044,0.7594054,0.7594587
179,0.8196354,0.76438504,0.8395787
180,0.87194574,0.8030089,0.8470469
181,0.9119485,0.8399168,0.7587234
182,0.7599659,0.7375118,0.78484416
183,0.8703015,0.9206316,0.86140984
184,0.87228507,0.7637188,0.7620737
185,0.8763117,0.95834976,0.9110929
186,0.8131241,0.8903353,0.76624364
187,0.8119003,0.7901612,0.97212094
188,0.8321802,0.79316884,0.8489459
189,0.9929853,0.921911,0.8202707
190,0.8582237,0.7617377,0.80974036
191,0.82549953,0.879421,0.9285447
192,0.89333236,0.7754638,0.80471826
193,0.8385518,0.8575331,0.8138019
194,0.8715328,0.9804573,0.93022317
195,0.8456805,0.84104556,0.96701694
196,0.78187424,0.8910738,0.852189
197,0.9208519,0.7546252,0.86220753
198,0.8801951,0.9159412,0.93623257
199,0.7778622,0.9244285,0.8535778
200,0.93593335,0.9318268,0.8241987
201,0.9002797,0.7422687,0.79928225
202,0.9398308,0.83718365,0.8961847
203,0.89019936,0.91487646,0.9237084
204,0.9791412,0.7594764,0.7985825
205,0.87103355,0.9586333,0.9344136
206,0.9239561,0.9416174,0.84560674
207,0.9600713,0.9848615,0.9849642
208,0.9416386,0.9494457,0.8023655
209,0.9338492,0.8898148,0.9525384
210,0.93668664,0.9423887,0.9698812
211,0.94210213,0.98062617,0.90090114
212,0.9548219,0.9398003,0.95831835
213,0.9919375,0.9541408,0.9503628
214,0.92239845,0.9833289,0.97809047
215,0.9784415,0.8908415,0.9947542
216,0.9729177,0.88399947,0.98291534
217,0.9522651,0.9669554,0.92774147
218,0.9670475,0.9918682,0.93886167
219,0.8629825,0.97586983,0.97863454
220,0.916446,0.9012532,0.7921457
221,0.9760765,0.9927224,0.9773513
222,0.9810578,0.9797086,0.9971534
223,0.97787774,0.91956365,0.88855475
224,0.9597639,0.99800974,0.895319
225,0.98208636,0.9393661,0.7687272
226,0.9654255,0.9810716,0.9829091
227,0.9484199,0.95844084,0.94979376
228,0.94618475,0.97429293,0.9905456
229,0.93913805,0.9556036,0.96396244
230,0.95581913,0.96628416,0.9939748
231,0.9212196,0.9917004,0.9791693
232,0.95975333,0.989692,0.97253853
233,0.9910529,0.94222784,0.9316806
234,0.9907281,0.9970734,0.88817436
235,0.98989236,0.98270214,0.8949936
236,0.99194777,0.88379586,0.9529548
237,0.9954188,0.994848,0.9894281
238,0.9957591,0.996333,0.9718717
239,0.994062,0.9893097,0.98159206
240,0.96859133,0.987365,0.9948892
241,0.99714476,0.9451685,0.96784425
242,0.9942087,0.9856686,0.95899254
243,0.9955715,0.9725998,0.9790933
244,0.9918281,0.9931976,0.99424297
245,0.99488485,0.99378175,0.9926966
246,0.96677446,0.98971874,0.96026427
247,0.9653481,0.99204874,0.9666485
248,0.9930717,0.99714935,0.98032147
249,0.9827471,0.9976609,0.9902239
250,0.9889857,0.9867791,0.8982375
251,0.98978907,0.98957336,0.99201447
252,0.9950785,0.9332439,0.9958506
253,0.99161994,0.9673924,0.9635865
254,0.98226064,0.9839491,0.98562896
255,0.9889795,0.9913389,0.98943335
256,0.9911182,0.9943754,0.99428594
257,0.9973485,0.99644804,0.9957239
258,0.99596447,0.9789485,0.99521834
259,0.9247019,0.9882986,0.99500555
260,0.9141882,0.99036324,0.9947452
261,0.99423677,0.998654,0.9863306
262,0.9929196,0.99611676,0.98533356
263,0.9980666,0.9844118,0.9955343
264,0.99912745,0.98563856,0.9810778
265,0.9886512,0.9883634,0.99584526
266,0.9907752,0.996287,0.9967149
267,0.9947246,0.9889347,0.9873629
268,0.98461205,0.98489004,0.9876862
269,0.9923528,0.99169964,0.99929774
270,0.99468774,0.9965887,0.9906852
271,0.9850211,0.9904915,0.98478675
272,0.9799889,0.982078,0.97607696
273,0.9879201,0.991469,0.99872315
274,0.9862547,0.9760322,0.9862547
275,0.9828236,0.99720156,0.9947529
276,0.9842553,0.9885793,0.98236567
277,0.97539455,0.97980064,0.987393
278,0.98369867,0.9845036,0.99507415
279,0.97543657,0.9859731,0.9739148
280,0.9908432,0.99054897,0.9972814
281,0.99101293,0.99101293,0.98097295
282,0.9904624,0.97559965,0.98758477
283,0.98489904,0.9893735,0.9804492
284,0.9876804,0.9855017,0.9726157
285,0.97428143,0.99459535,0.9849206
286,0.9721223,0.99223953,0.99185133
287,0.9846769,0.9830227,0.9883489
288,0.977009,0.9879307,0.9871599
289,0.9972595,0.98836166,0.98482925
290,0.98083085,0.9916903,0.9820955
291,0.98977965,0.9946166,0.99144894
292,0.9910545,0.9895771,0.99306464
293,0.98943263,0.979526,0.9797212
294,0.9816581,0.99451274,0.98740137
295,0.89499456,0.9930035,0.9884438
296,0.99050796,0.9899394,0.9946473
297,0.9858895,0.97945696,0.96625376
298,0.9881867,0.9917915,0.98682547
299,0.987974,0.9714355,0.98562205
300,0.9881994,0.9598829,0.98582613
301,0.9923158,0.987318,0.95906025
302,0.97175133,0.9690366,0.989675
303,0.90015197,0.9905022,0.9943146
304,0.9920607,0.9563579,0.9893413
305,0.98371035,0.96066254,0.9789484
306,0.98357373,0.99195606,0.9767616
307,0.9914858,0.99290526,0.99232656
308,0.98449343,0.9913201,0.9875793
309,0.98647255,0.9870473,0.98494303
310,0.98514205,0.99379086,0.9880541
311,0.9781393,0.91608614,0.9612409
312,0.9494115,0.9858457,0.9719199
313,0.91757214,0.9346777,0.97941124
314,0.9842456,0.9820023,0.9891572
315,0.9919249,0.956553,0.9620641
316,0.99592197,0.9817014,0.9846649
317,0.9889716,0.97948045,0.97181106
318,0.8632998,0.97584903,0.9692853
319,0.9730807,0.9820191,0.9701003
320,0.9730933,0.98772895,0.9874406
321,0.98197806,0.9558307,0.98134995
322,0.966517,0.9806918,0.93131167
323,0.9263275,0.9847066,0.9254364
324,0.98435915,0.98194104,0.97038233
325,0.97577894,0.9739532,0.9885604
326,0.98145705,0.97622377,0.9837332
327,0.9847535,0.9809606,0.9806305
328,0.9850014,0.97944826,0.9800166
329,0.9823491,0.8673038,0.9139002
330,0.9656935,0.92175174,0.9825434
331,0.98328096,0.9931269,0.97963136
332,0.79695874,0.9480008,0.99075925
333,0.99699205,0.91437453,0.95710546
334,0.9780253,0.8847113,0.98448443
335,0.97717845,0.9516197,0.9812422
336,0.84598595,0.989339,0.9947502
337,0.91981375,0.97651994,0.9856382
338,0.97470874,0.98593444,0.9736818
339,0.9363374,0.95434076,0.99739957
340,0.9876092,0.96494824,0.9470914
341,0.9623482,0.99424314,0.98511386
342,0.97347975,0.97347975,0.9852827
343,0.91273546,0.98625135,0.97643214
344,0.9423,0.95001906,0.99227625
345,0.9651581,0.9868535,0.9712117
346,0.9700852,0.97931284,0.9525771
347,0.9110022,0.9781591,0.9643296
348,0.886318,0.9911879,0.99141026
349,0.98212796,0.9870132,0.9981109
350,0.98035765,0.9816643,0.9419752
351,0.8214215,0.8214215,0.97322696
352,0.9752682,0.9955418,0.9859343
353,0.9837794,0.99030435,0.9927641
354,0.98596025,0.9910827,0.9664224
355,0.97444236,0.9879344,0.99547005
356,0.9884971,0.90881145,0.98419803
357,0.96435004,0.97797865,0.96144694
358,0.98084277,0.9655434,0.99406374
359,0.9608123,0.97353333,0.98726934
