,Anch_sim_1,Anch_sim_2,Anch_sim_3
0,0.1798422,0.33398223,0.5671399
1,0.34792766,0.23510686,0.51374424
2,0.37726617,0.42204466,0.5497622
3,0.39618397,0.26293117,0.23288915
4,0.3283122,0.33668423,0.75017214
5,0.3844013,0.26189223,0.47692758
6,0.3254279,0.22633778,0.49695745
7,0.218826,0.2801536,0.23800454
8,0.49076724,0.4372775,0.41426817
9,0.28090644,0.36183771,0.4117224
10,0.22843525,0.42610866,0.34027764
11,0.2734502,0.1709081,0.24062295
12,0.5299805,0.616419,0.370323
13,0.6218816,0.5914341,0.34964532
14,0.66149503,0.29696754,0.6299643
15,0.5913072,0.6465697,0.26478884
16,0.19452389,0.5439614,0.37321267
17,0.08064081,0.50603694,0.24566396
18,0.5911193,0.34574577,0.1333303
19,0.3387054,0.28394312,0.21633361
20,0.34634402,0.6472039,0.33556658
21,0.17957738,0.23602381,0.3688594
22,0.2017537,0.52205795,0.18694434
23,0.094282284,0.27540565,0.31039342
24,0.21079367,0.04273916,0.24946056
25,0.17502128,0.07781629,0.4503306
26,0.20183036,0.20984308,0.24115995
27,0.48793322,0.26622933,0.11224192
28,0.2831196,0.73632324,0.4965189
29,0.22619848,0.23281273,0.11212614
30,0.23580238,0.1563632,0.22700034
31,0.24528793,0.20667347,0.2922577
32,0.19969617,0.4511943,0.16902967
33,0.25092226,0.17906366,0.21708572
34,0.22226988,0.25769785,0.16462643
35,0.2952446,0.15862922,0.15806918
36,0.29848585,0.11609488,0.29542994
37,0.22803582,0.16425787,0.2940823
38,0.1787725,0.23796818,0.28624186
39,0.13358839,0.22218382,0.30435607
40,0.33346224,0.2514265,0.32044908
41,0.3318203,0.27831382,0.23139864
42,0.349242,0.2535785,0.34781846
43,0.31831515,0.23757164,0.21007195
44,0.25726137,0.17782097,0.28185922
45,0.25442556,0.15992892,0.25442556
46,0.18383603,0.25283915,0.23962274
47,0.16824536,0.18156615,0.25943908
48,0.24429755,0.2092109,0.19369532
49,0.22907758,0.27446172,0.19066678
50,0.21957186,0.3201532,0.14555663
51,0.26138824,0.18316595,0.27329352
52,0.23501648,0.33231187,0.19974048
53,0.23184954,0.17204586,0.26462236
54,0.12710267,0.14705487,0.24188551
55,0.1940968,0.2089679,0.3485053
56,0.16516457,0.3105099,0.17823759
57,0.38674852,0.3195586,0.27959973
58,0.29880345,0.161001,0.17419092
59,0.26632553,0.21500187,0.17290811
60,0.20621201,0.21058476,0.23983283
61,0.25897053,0.2766403,0.26203918
62,0.25302413,0.19881764,0.19026305
63,0.18429056,0.23201191,0.23555788
64,0.30579123,0.30248967,0.25108662
65,0.4278785,0.18176743,0.25843045
66,0.5080496,0.24612817,0.41957262
67,0.2628893,0.25106516,0.16427101
68,0.23721927,0.28663158,0.26606333
69,0.3048326,0.24818651,0.31621653
70,0.25191927,0.37161082,0.25619945
71,0.27701384,0.2710169,0.23698677
72,0.17299445,0.2942931,0.30116656
73,0.2822334,0.36629215,0.2768399
74,0.29304582,0.30530813,0.29266027
75,0.36900115,0.29769474,0.20543045
76,0.29205006,0.27161947,0.29392707
77,0.23365426,0.28738883,0.339076
78,0.27711585,0.31353584,0.26800832
79,0.3299134,0.36549854,0.28432325
80,0.30614397,0.32533827,0.40234774
81,0.28882527,0.3783502,0.3499541
82,0.33352265,0.3831828,0.33352265
83,0.34659317,0.3165837,0.2962179
84,0.33689094,0.39824224,0.46306342
85,0.36266702,0.40933883,0.2606167
86,0.39631373,0.33062294,0.49156237
87,0.3907826,0.35123873,0.38783914
88,0.46742567,0.44824663,0.3583318
89,0.3374481,0.35037142,0.4830871
90,0.35933194,0.28735632,0.4097346
91,0.56380004,0.4475797,0.61639917
92,0.42991868,0.33091053,0.4093564
93,0.38451236,0.56651515,0.48518467
94,0.36804616,0.49726877,0.5582354
95,0.38129452,0.50847965,0.62561476
96,0.59484017,0.47919184,0.6487327
97,0.4349682,0.49265444,0.5627115
98,0.4586384,0.58494455,0.5908064
99,0.60488,0.5557569,0.66780674
100,0.51734483,0.5907326,0.69289255
101,0.5833087,0.49365056,0.5696232
102,0.5680322,0.71437246,0.40334144
103,0.50700086,0.50700086,0.729005
104,0.64829284,0.6226044,0.6339066
105,0.76769215,0.62459314,0.6471921
106,0.65989363,0.6923454,0.49769923
107,0.59818786,0.6036277,0.67786926
108,0.7707051,0.4332181,0.7352951
109,0.6683682,0.77072316,0.7504513
110,0.72264415,0.768062,0.800072
111,0.6252967,0.6229421,0.7785748
112,0.6111989,0.6883244,0.6993596
113,0.85508513,0.7851366,0.7878593
114,0.60598665,0.7012139,0.68214005
115,0.75305444,0.69394517,0.61063933
116,0.67936337,0.60358685,0.8086115
117,0.76917654,0.7117097,0.8200001
118,0.7895081,0.8576932,0.83689094
119,0.88155514,0.7730699,0.5760084
120,0.8621264,0.8172682,0.8002816
121,0.7935687,0.73484826,0.82057744
122,0.7672053,0.7554946,0.8163498
123,0.78348696,0.80838823,0.77985954
124,0.7054427,0.804008,0.8068297
125,0.82447433,0.79389644,0.8007948
126,0.82238317,0.74867404,0.7932657
127,0.67913735,0.7396238,0.82356083
